id,customer_id,transaction_date,amount_usd,currency,destination_suburb,destination_city,transaction_type,description,reference_number
229,195,2025/01/26 15:17,672.06,ZAR,Morningside,Durban,TRANSFER,Stock purchase,TXN-2025-001570
230,31,2025/01/26 15:31,987.88,ZAR,Camps Bay,Cape Town,TRANSFER,Office equipment,TXN-2025-001813
231,3,2025/01/26 17:21,10500,ZAR,Somerset West,Pretoria,PAYMENT,Construction payment,TXN-2025-000703
232,32,2025/01/26 17:28,9269.04,ZAR,Umhlanga,Durban,PAYMENT,Insurance premium,TXN-2025-001048
233,194,2025/01/26 17:47,9614.45,ZAR,Morningside,Durban,WITHDRAWAL,Medical expenses,TXN-2025-000576
234,107,2025/01/26 18:21,7183.81,ZAR,Roodepoort,Cape Town,PAYMENT,Furniture purchase,TXN-2025-000918
235,155,2025/01/26 18:54,20500,ZAR,Sunnyside,Pretoria,PAYMENT,Office equipment,TXN-2025-000783
236,122,2025/01/27 13:56,217.24,ZAR,Newlands,Cape Town,TRANSFER,Legal fees,TXN-2025-002809
237,189,2025/01/27 15:30,6990,ZAR,Ballito,Durban,WITHDRAWAL,Donation,TXN-2025-001141
238,85,2025/01/28 08:28,13055.09,ZAR,Umhlanga Rocks,Pretoria,PAYMENT,Utility payment,TXN-2025-002767
239,54,2025/01/28 10:21,29989.16,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Construction materials,TXN-2025-002102
240,34,2025/01/28 11:19,1610.53,ZAR,Mitchells Plain,Cape Town,WITHDRAWAL,Family support,TXN-2025-001723
241,171,2025/01/28 12:07,13875.19,ZAR,Hillcrest,Pretoria,WITHDRAWAL,Commission payment,TXN-2025-002346
242,185,2025/01/28 12:23,719.27,ZAR,Westville,Johannesburg,WITHDRAWAL,Supplier payment,TXN-2025-000383
243,122,2025/01/28 15:27,4220.32,ZAR,Mabopane,Pretoria,WITHDRAWAL,Construction materials,TXN-2025-000481
244,198,2025/01/28 16:14,22222.8,ZAR,Alexandra,Johannesburg,TRANSFER,Supplier payment,TXN-2025-002101
245,131,2025/01/28 16:39,3699.97,ZAR,La Lucia,Johannesburg,TRANSFER,IT services,TXN-2025-001475
246,163,2025/01/28 18:28,409.09,ZAR,Camps Bay,Cape Town,TRANSFER,Gift payment,TXN-2025-000701
247,79,2025/01/28 19:35,15000,ZAR,Umhlanga Rocks,Cape Town,PAYMENT,Loan repayment,TXN-2025-002251
248,175,2025/01/29 09:10,11850.85,ZAR,Pretoria Central,Pretoria,TRANSFER,Event payment,TXN-2025-002983
249,72,2025/01/29 10:49,4114.68,ZAR,Menlyn,Pretoria,DEPOSIT,Trade payment,TXN-2025-000674
250,47,2025/01/29 11:36,8785.49,ZAR,Plettenberg Bay,Durban,WITHDRAWAL,Personal transfer,TXN-2025-002769
251,187,2025/01/29 13:30,7999,ZAR,Manenberg,Cape Town,PAYMENT,Property investment,TXN-2025-001872
252,76,2025/01/29 13:32,6500,ZAR,Menlyn,Pretoria,WITHDRAWAL,Construction materials,TXN-2025-002539
253,11,2025/01/29 15:46,20869.92,ZAR,Randburg,Johannesburg,WITHDRAWAL,Marketing services,TXN-2025-000019
254,80,2025/01/29 17:14,740.7,ZAR,Lynnwood,Cape Town,DEPOSIT,Stock purchase,TXN-2025-000954
255,60,2025/01/29 17:19,12498.74,ZAR,Rosebank,Johannesburg,DEPOSIT,Property investment,TXN-2025-000923
256,150,2025/01/29 19:13,2254.99,ZAR,Brooklyn,Pretoria,DEPOSIT,Import payment,TXN-2025-002353
257,4,2025/01/29 19:23,43418.78,ZAR,Green Point,Cape Town,WITHDRAWAL,Subscription fee,TXN-2025-001271
258,193,2025/01/30 09:57,12734.61,ZAR,Daveyton,Johannesburg,PAYMENT,Donation,TXN-2025-001270
259,18,2025/01/30 10:03,402.37,ZAR,Germiston,Durban,PAYMENT,Commission payment,TXN-2025-001051
260,83,2025/01/30 11:38,3645.24,ZAR,Edenvale,Pretoria,TRANSFER,Stock purchase,TXN-2025-000393
261,92,2025/01/30 12:27,20500,ZAR,Umhlanga Rocks,Cape Town,TRANSFER,Event payment,TXN-2025-002969
262,74,2025/01/30 13:30,31720.84,ZAR,Sandton,Johannesburg,PAYMENT,Import payment,TXN-2025-002431
263,10,2025/01/30 14:36,14979.41,ZAR,Pretoria Central,Pretoria,PAYMENT,Event payment,TXN-2025-001716
264,156,2025/01/30 15:43,6559.32,ZAR,Green Point,Cape Town,DEPOSIT,Subscription fee,TXN-2025-001007
265,59,2025/01/30 15:58,14199.27,ZAR,Alexandra,Johannesburg,DEPOSIT,Donation,TXN-2025-002831
266,30,2025/01/30 16:30,3712.7,ZAR,Kimberley Central,Durban,WITHDRAWAL,Family support,TXN-2025-000850
267,175,2025/01/30 16:59,2673.73,ZAR,La Lucia,Cape Town,DEPOSIT,Entertainment costs,TXN-2025-001673
268,50,2025/01/30 17:34,10000,ZAR,Stellenbosch,Pretoria,PAYMENT,Investment capital,TXN-2025-000333
269,78,2025/01/30 17:51,25000,ZAR,Morningside,Durban,PAYMENT,IT services,TXN-2025-000477
270,38,2025/01/30 19:04,32892.67,ZAR,Alberton,Pretoria,WITHDRAWAL,Construction payment,TXN-2025-000234
271,107,2025/01/31 08:00,49147.73,ZAR,Ballito,Durban,DEPOSIT,Entertainment costs,TXN-2025-000644
272,191,2025/01/31 08:40,4555.56,ZAR,Vosloorus,Johannesburg,WITHDRAWAL,Loan repayment,TXN-2025-001186
273,169,2025/01/31 09:27,15900,ZAR,Durban North,Durban,DEPOSIT,Service payment,TXN-2025-001696
274,30,2025/01/31 09:59,20990,ZAR,Atteridgeville,Pretoria,TRANSFER,Family support,TXN-2025-002306
275,172,2025/01/31 10:11,1985.69,ZAR,Polokwane,Cape Town,TRANSFER,School fees,TXN-2025-000296
276,10,2025/01/31 12:52,495.32,ZAR,Kimberley Central,Cape Town,TRANSFER,Equipment purchase,TXN-2025-000403
277,39,2025/01/31 14:15,8900,ZAR,Germiston,Durban,DEPOSIT,Travel expenses,TXN-2025-000305
278,155,2025/01/31 15:24,703.21,ZAR,Diepsloot,Cape Town,TRANSFER,Professional services,TXN-2025-001942
279,185,2025/01/31 16:46,3036.6,ZAR,Green Point,Cape Town,DEPOSIT,Import payment,TXN-2025-000565
280,79,2025/02/01 09:19,43907.67,ZAR,Edenvale,Johannesburg,WITHDRAWAL,Maintenance costs,TXN-2025-001575
281,2,2025/02/01 14:36,19864.95,ZAR,Camps Bay,Cape Town,DEPOSIT,Subscription fee,TXN-2025-001430
282,173,2025/02/01 15:28,9950,ZAR,Westville,Johannesburg,PAYMENT,Loan repayment,TXN-2025-002756
283,76,2025/02/01 17:06,677.33,ZAR,Roodepoort,Durban,WITHDRAWAL,Loan repayment,TXN-2025-001328
284,64,2025/02/02 08:04,1013.65,ZAR,Umlazi,Durban,DEPOSIT,Maintenance costs,TXN-2025-000033
285,49,2025/02/02 11:51,3188.8,ZAR,Observatory,Cape Town,TRANSFER,Service payment,TXN-2025-001128
286,69,2025/02/02 16:22,23237.66,ZAR,Benoni,Pretoria,WITHDRAWAL,Event payment,TXN-2025-002949
287,148,2025/02/03 08:32,2934.7,ZAR,Bedfordview,Johannesburg,PAYMENT,Maintenance costs,TXN-2025-001239
288,169,2025/02/03 08:54,1038.04,ZAR,Hillcrest,Cape Town,WITHDRAWAL,Business payment,TXN-2025-000123
289,59,2025/02/03 14:21,1566.58,ZAR,Krugersdorp,Cape Town,TRANSFER,Family support,TXN-2025-000469
290,118,2025/02/03 15:23,836.59,ZAR,Hermanus,Pretoria,TRANSFER,Legal fees,TXN-2025-000103
291,176,2025/02/03 15:39,852.43,ZAR,George Central,Durban,TRANSFER,Subscription fee,TXN-2025-002255
292,82,2025/02/03 15:50,23897.37,ZAR,Umhlanga Rocks,Cape Town,WITHDRAWAL,Professional services,TXN-2025-000108
293,182,2025/02/03 16:52,36855.9,ZAR,Edenvale,Johannesburg,WITHDRAWAL,School fees,TXN-2025-001605
294,34,2025/02/03 19:00,3752.89,ZAR,Menlyn,Pretoria,PAYMENT,Insurance premium,TXN-2025-000442
295,165,2025/02/04 09:35,44899.57,ZAR,Sea Point,Cape Town,DEPOSIT,Subscription fee,TXN-2025-001042
296,23,2025/02/04 10:17,14525.84,ZAR,Hillbrow,Johannesburg,DEPOSIT,Sponsorship fee,TXN-2025-002711
297,143,2025/02/04 10:48,12999,ZAR,East London Central,Durban,DEPOSIT,Export proceeds,TXN-2025-002779
298,53,2025/02/04 11:56,15500,ZAR,Bloemfontein Central,Cape Town,DEPOSIT,Business payment,TXN-2025-001206
299,59,2025/02/04 13:27,8920.19,ZAR,Umhlanga,Durban,DEPOSIT,Stock purchase,TXN-2025-002411
300,84,2025/02/04 14:05,542.23,ZAR,Nelspruit,Pretoria,TRANSFER,Equipment lease,TXN-2025-002333
301,37,2025/02/04 15:42,5672.29,ZAR,Port Elizabeth Central,Cape Town,TRANSFER,Medical expenses,TXN-2025-001632
302,145,2025/02/04 16:03,3347.88,ZAR,Alberton,Cape Town,WITHDRAWAL,Utility payment,TXN-2025-000878
303,133,2025/02/04 16:17,3413.17,ZAR,La Lucia,Cape Town,DEPOSIT,Stock purchase,TXN-2025-002326
304,155,2025/02/04 16:20,121.39,ZAR,Salt Rock,Johannesburg,DEPOSIT,Equipment lease,TXN-2025-001118
305,58,2025/02/05 10:32,8900,ZAR,Edenvale,Johannesburg,TRANSFER,Family support,TXN-2025-000713
306,86,2025/02/05 10:49,26826.74,ZAR,Morningside,Durban,WITHDRAWAL,Event payment,TXN-2025-001636
307,95,2025/02/05 11:06,263.63,ZAR,Chatsworth,Durban,PAYMENT,Equipment purchase,TXN-2025-000479
308,192,2025/02/05 13:39,1250.39,ZAR,Thokoza,Johannesburg,WITHDRAWAL,Utility payment,TXN-2025-001895
309,198,2025/02/05 13:54,794.62,ZAR,Phoenix,Durban,DEPOSIT,Service payment,TXN-2025-001482
310,78,2025/02/05 15:28,354.1,ZAR,Newlands,Durban,WITHDRAWAL,Marketing services,TXN-2025-001246
311,151,2025/02/05 15:57,2744.89,ZAR,Pretoria Central,Pretoria,DEPOSIT,School fees,TXN-2025-001831
312,196,2025/02/05 17:40,7000,ZAR,Manenberg,Cape Town,WITHDRAWAL,Vehicle purchase,TXN-2025-002117
313,59,2025/02/05 17:58,8118.16,ZAR,Bedfordview,Johannesburg,TRANSFER,Equipment purchase,TXN-2025-002796
314,51,2025/02/06 09:26,391.62,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Accounting services,TXN-2025-001854
315,199,2025/02/06 09:31,12000,ZAR,Chatsworth,Durban,PAYMENT,Equipment lease,TXN-2025-000034
316,5,2025/02/06 09:44,448.38,ZAR,Umhlanga Rocks,Pretoria,PAYMENT,Utility payment,TXN-2025-001508
317,6,2025/02/06 11:31,15000,ZAR,Claremont,Durban,WITHDRAWAL,Entertainment costs,TXN-2025-002707
318,155,2025/02/06 13:17,7950,ZAR,Pretoria Central,Pretoria,PAYMENT,School fees,TXN-2025-001985
319,110,2025/02/06 13:20,48038.49,ZAR,Kimberley Central,Cape Town,TRANSFER,Event payment,TXN-2025-000566
320,124,2025/02/06 14:03,13622.27,ZAR,Nelspruit,Johannesburg,DEPOSIT,Furniture purchase,TXN-2025-002621
321,135,2025/02/06 15:50,434.19,ZAR,Sea Point,Cape Town,TRANSFER,Personal transfer,TXN-2025-001172
322,193,2025/02/06 16:14,483.84,ZAR,Sandton,Johannesburg,TRANSFER,Construction payment,TXN-2025-002348
323,57,2025/02/06 17:16,6246.26,ZAR,Kimberley Central,Cape Town,WITHDRAWAL,School fees,TXN-2025-001916
324,3,2025/02/06 17:25,12124.43,ZAR,Camps Bay,Cape Town,PAYMENT,Equipment purchase,TXN-2025-002836
325,166,2025/02/06 18:38,23408.5,ZAR,Soshanguve,Pretoria,DEPOSIT,Property deposit,TXN-2025-000133
326,97,2025/02/06 18:43,38699.93,ZAR,Paarl,Cape Town,DEPOSIT,Subscription fee,TXN-2025-001426
327,7,2025/02/07 08:06,2577.3,ZAR,Plettenberg Bay,Durban,TRANSFER,Investment capital,TXN-2025-000953
328,99,2025/02/07 09:11,19040.73,ZAR,Pietermaritzburg,Johannesburg,PAYMENT,Trade payment,TXN-2025-000941
329,150,2025/02/07 09:32,13194.3,ZAR,Umlazi,Durban,DEPOSIT,Office equipment,TXN-2025-000186
330,43,2025/02/07 09:33,5397.97,ZAR,Benoni,Johannesburg,DEPOSIT,Service payment,TXN-2025-000262
331,120,2025/02/07 11:59,34010.56,ZAR,Hatfield,Pretoria,TRANSFER,Loan repayment,TXN-2025-002039
332,156,2025/02/07 15:47,4382.38,ZAR,La Lucia,Pretoria,TRANSFER,Office equipment,TXN-2025-002484
333,179,2025/02/07 16:12,4693.4,ZAR,Soweto,Johannesburg,WITHDRAWAL,Service payment,TXN-2025-002844
334,4,2025/02/07 16:45,38851.99,ZAR,Arcadia,Cape Town,DEPOSIT,Commission payment,TXN-2025-002770
335,195,2025/02/07 16:45,8000,ZAR,Katlehong,Johannesburg,TRANSFER,Accounting services,TXN-2025-000275
336,94,2025/02/07 19:12,9315.4,ZAR,Soweto,Johannesburg,TRANSFER,Personal transfer,TXN-2025-001934
337,117,2025/02/08 10:06,20990,ZAR,Richards Bay,Johannesburg,DEPOSIT,Supplier payment,TXN-2025-001558
338,88,2025/02/08 12:39,1509.39,ZAR,Hatfield,Cape Town,DEPOSIT,Furniture purchase,TXN-2025-001112
339,132,2025/02/08 13:07,8102.07,ZAR,Hillbrow,Johannesburg,WITHDRAWAL,Rental payment,TXN-2025-000873
340,62,2025/02/08 13:11,25900,ZAR,Boksburg,Cape Town,TRANSFER,Entertainment costs,TXN-2025-002199
341,145,2025/02/08 13:42,1117.4,ZAR,Paarl,Cape Town,TRANSFER,Loan repayment,TXN-2025-002164
342,151,2025/02/08 14:47,49928.9,ZAR,Khayelitsha,Cape Town,TRANSFER,Investment funds,TXN-2025-000025
343,198,2025/02/08 15:17,1882.85,ZAR,Fourways,Johannesburg,TRANSFER,Personal transfer,TXN-2025-001090
344,85,2025/02/08 15:49,24186.81,ZAR,Bedfordview,Durban,TRANSFER,Trade payment,TXN-2025-001228
345,117,2025/02/08 17:15,2996.55,ZAR,Bedfordview,Durban,TRANSFER,Accounting services,TXN-2025-002761
346,73,2025/02/08 19:12,12000,ZAR,Observatory,Cape Town,TRANSFER,Supplier payment,TXN-2025-002804
347,18,2025/02/09 08:27,6999,ZAR,Nelspruit,Pretoria,PAYMENT,Utility payment,TXN-2025-002271
348,42,2025/02/09 08:57,11683.32,ZAR,Newlands,Johannesburg,TRANSFER,Property deposit,TXN-2025-000660
349,80,2025/02/09 10:02,12990,ZAR,Diepsloot,Johannesburg,WITHDRAWAL,IT services,TXN-2025-001280
350,38,2025/02/09 10:22,3935.56,ZAR,Brooklyn,Pretoria,PAYMENT,IT services,TXN-2025-001606
351,156,2025/02/09 14:10,4065.18,ZAR,Kimberley Central,Cape Town,WITHDRAWAL,Loan repayment,TXN-2025-001249
352,184,2025/02/09 15:08,15999,ZAR,Somerset West,Johannesburg,TRANSFER,Donation,TXN-2025-002190
353,170,2025/02/09 15:37,14514.19,ZAR,Mamelodi,Pretoria,DEPOSIT,Investment capital,TXN-2025-001305
354,92,2025/02/09 16:18,29115.48,ZAR,Umhlanga Rocks,Cape Town,DEPOSIT,Business payment,TXN-2025-002951
355,134,2025/02/09 16:38,489.16,ZAR,Edenvale,Johannesburg,TRANSFER,Business payment,TXN-2025-002506
356,106,2025/02/09 16:47,517.89,ZAR,Orange Farm,Johannesburg,TRANSFER,Export proceeds,TXN-2025-002377
357,53,2025/02/09 18:17,12440.81,ZAR,Pietermaritzburg,Cape Town,PAYMENT,Furniture purchase,TXN-2025-000543
358,30,2025/02/09 18:44,2096.45,ZAR,Umhlanga,Durban,PAYMENT,Business payment,TXN-2025-001295
359,129,2025/02/09 18:58,8900,ZAR,Boksburg,Cape Town,TRANSFER,Vehicle purchase,TXN-2025-000080
360,12,2025/02/10 10:05,1831.41,ZAR,Centurion,Pretoria,WITHDRAWAL,Investment capital,TXN-2025-003000
361,94,2025/02/10 10:52,13745.92,ZAR,Mamelodi,Pretoria,PAYMENT,Software license,TXN-2025-001342
362,175,2025/02/10 12:09,9999,ZAR,Westville,Johannesburg,PAYMENT,Property investment,TXN-2025-002151
363,103,2025/02/10 14:23,4237.56,ZAR,Knysna,Johannesburg,WITHDRAWAL,Donation,TXN-2025-000049
364,197,2025/02/10 16:29,8021.19,ZAR,Green Point,Cape Town,PAYMENT,Vehicle purchase,TXN-2025-000172
365,99,2025/02/10 16:57,1543.56,ZAR,Alexandra,Johannesburg,DEPOSIT,Event payment,TXN-2025-001308
366,79,2025/02/10 17:17,4778.42,ZAR,Tsakane,Johannesburg,DEPOSIT,Family support,TXN-2025-000423
367,139,2025/02/10 17:23,8999,ZAR,Stellenbosch,Johannesburg,PAYMENT,Gift payment,TXN-2025-000777
368,149,2025/02/10 17:58,30235.11,ZAR,Bedfordview,Pretoria,WITHDRAWAL,Legal fees,TXN-2025-001164
369,14,2025/02/10 18:33,20900,ZAR,Krugersdorp,Durban,PAYMENT,Construction payment,TXN-2025-002021
370,106,2025/02/11 12:46,9629.36,ZAR,Germiston,Johannesburg,TRANSFER,Property investment,TXN-2025-001138
371,62,2025/02/11 15:32,290.66,ZAR,Arcadia,Johannesburg,TRANSFER,Professional services,TXN-2025-001814
372,106,2025/02/11 16:01,30728.21,ZAR,Ballito,Durban,WITHDRAWAL,Marketing services,TXN-2025-002523
373,7,2025/02/11 18:27,1470.91,ZAR,Stellenbosch,Johannesburg,PAYMENT,Construction materials,TXN-2025-001529
374,48,2025/02/11 19:08,12242.22,ZAR,Benoni,Durban,PAYMENT,Equipment purchase,TXN-2025-000638
375,162,2025/02/12 08:58,206.34,ZAR,Mamelodi,Pretoria,PAYMENT,Property deposit,TXN-2025-000821
376,6,2025/02/12 09:51,1173.93,ZAR,Plettenberg Bay,Pretoria,TRANSFER,Service payment,TXN-2025-000378
377,47,2025/02/12 11:22,989.72,ZAR,Randburg,Johannesburg,WITHDRAWAL,Medical expenses,TXN-2025-002143
378,179,2025/02/12 13:17,4536.14,ZAR,Constantia,Cape Town,DEPOSIT,Supplier payment,TXN-2025-000886
379,68,2025/02/12 14:26,15990,ZAR,Waterkloof,Pretoria,TRANSFER,Import payment,TXN-2025-002960
380,74,2025/02/12 15:05,2153.67,ZAR,Fourways,Johannesburg,PAYMENT,Accounting services,TXN-2025-000938
381,42,2025/02/12 16:26,12950,ZAR,Mossel Bay,Durban,DEPOSIT,Construction payment,TXN-2025-000798
382,166,2025/02/12 16:47,31215.73,ZAR,Phoenix,Durban,WITHDRAWAL,Investment funds,TXN-2025-002275
383,17,2025/02/12 17:19,5442.71,ZAR,Kloof,Johannesburg,PAYMENT,School fees,TXN-2025-000864
384,178,2025/02/12 19:00,7990,ZAR,Richards Bay,Durban,WITHDRAWAL,Business payment,TXN-2025-002860
385,18,2025/02/12 19:30,15000,ZAR,Benoni,Durban,DEPOSIT,Investment funds,TXN-2025-001544
386,180,2025/02/13 09:06,37096.69,ZAR,Salt Rock,Durban,PAYMENT,Training costs,TXN-2025-002669
387,34,2025/02/13 09:43,958.94,ZAR,Salt Rock,Durban,PAYMENT,Property deposit,TXN-2025-000728
388,10,2025/02/13 11:44,15899.44,ZAR,Newlands,Cape Town,PAYMENT,Import payment,TXN-2025-001931
389,159,2025/02/13 13:51,4912.47,ZAR,Ballito,Durban,WITHDRAWAL,Personal transfer,TXN-2025-002717
390,65,2025/02/13 15:30,10106.72,ZAR,Soshanguve,Pretoria,TRANSFER,Travel expenses,TXN-2025-002426
391,109,2025/02/13 19:32,988.32,ZAR,Richards Bay,Cape Town,PAYMENT,Import payment,TXN-2025-001817
392,145,2025/02/14 09:18,4330.48,ZAR,Morningside,Durban,DEPOSIT,Maintenance costs,TXN-2025-000202
393,90,2025/02/14 12:39,134.48,ZAR,Randburg,Johannesburg,DEPOSIT,Equipment purchase,TXN-2025-001987
394,48,2025/02/14 16:14,37028.2,ZAR,Somerset West,Pretoria,TRANSFER,Construction payment,TXN-2025-001866
395,107,2025/02/14 16:31,7467.14,ZAR,Randburg,Johannesburg,TRANSFER,Construction payment,TXN-2025-001932
396,135,2025/02/14 17:55,221.97,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Commission payment,TXN-2025-000122
397,124,2025/02/15 10:12,13777.33,ZAR,Germiston,Cape Town,PAYMENT,Investment funds,TXN-2025-002560
398,96,2025/02/15 11:11,10442.9,ZAR,Umlazi,Durban,DEPOSIT,Equipment purchase,TXN-2025-002716
399,171,2025/02/15 13:37,19924.68,ZAR,Observatory,Cape Town,DEPOSIT,Business payment,TXN-2025-002810
400,106,2025/02/15 13:48,30963.22,ZAR,Ballito,Durban,WITHDRAWAL,Equipment purchase,TXN-2025-001104
401,50,2025/02/15 15:06,10990,ZAR,Polokwane,Durban,DEPOSIT,Furniture purchase,TXN-2025-002090
402,134,2025/02/15 15:15,10999,ZAR,Thokoza,Johannesburg,TRANSFER,Property deposit,TXN-2025-000957
403,33,2025/02/15 16:17,48214.17,ZAR,La Lucia,Durban,PAYMENT,Stock purchase,TXN-2025-001823
404,72,2025/02/15 18:23,1542.97,ZAR,Paarl,Johannesburg,TRANSFER,Investment capital,TXN-2025-002455
405,132,2025/02/15 19:23,10999,ZAR,Arcadia,Durban,PAYMENT,Equipment purchase,TXN-2025-001972
406,5,2025/02/16 08:10,48689.33,ZAR,Tsakane,Johannesburg,PAYMENT,Property investment,TXN-2025-002845
407,146,2025/02/16 08:16,4765.24,ZAR,Lynnwood,Johannesburg,DEPOSIT,Commission payment,TXN-2025-002354
408,52,2025/02/16 09:56,4915.78,ZAR,Hatfield,Cape Town,PAYMENT,Construction materials,TXN-2025-002947
409,30,2025/02/16 10:58,12267.31,ZAR,Germiston,Cape Town,PAYMENT,Utility payment,TXN-2025-002909
410,18,2025/02/16 13:34,7788.97,ZAR,Sunnyside,Pretoria,DEPOSIT,Property deposit,TXN-2025-000117
411,145,2025/02/16 13:53,8121.78,ZAR,Mamelodi,Pretoria,WITHDRAWAL,Entertainment costs,TXN-2025-001717
412,13,2025/02/16 16:28,15000,ZAR,Brooklyn,Pretoria,PAYMENT,Loan repayment,TXN-2025-000301
413,22,2025/02/16 17:26,998.84,ZAR,Bloemfontein Central,Durban,PAYMENT,Furniture purchase,TXN-2025-001560
414,82,2025/02/16 18:26,2899.66,ZAR,Pietermaritzburg,Durban,DEPOSIT,Savings transfer,TXN-2025-000225
415,100,2025/02/16 19:56,3464.05,ZAR,Green Point,Cape Town,TRANSFER,Investment capital,TXN-2025-001133
416,11,2025/02/17 08:26,11830.77,ZAR,Arcadia,Johannesburg,DEPOSIT,Entertainment costs,TXN-2025-001531
417,99,2025/02/17 10:36,15011.67,ZAR,Vosloorus,Johannesburg,TRANSFER,Property deposit,TXN-2025-001058
418,38,2025/02/17 10:37,736.09,ZAR,Mitchells Plain,Cape Town,TRANSFER,Travel expenses,TXN-2025-000191
419,18,2025/02/17 11:05,1601.44,ZAR,Umlazi,Durban,TRANSFER,Property investment,TXN-2025-000493
420,12,2025/02/17 12:17,7950,ZAR,Mamelodi,Pretoria,DEPOSIT,Donation,TXN-2025-000146
421,178,2025/02/17 15:25,35186.29,ZAR,Ivory Park,Johannesburg,DEPOSIT,Savings transfer,TXN-2025-001399
422,27,2025/02/17 15:41,14633.31,ZAR,Diepsloot,Durban,TRANSFER,IT services,TXN-2025-002731
423,33,2025/02/17 16:41,9500,ZAR,Bedfordview,Johannesburg,PAYMENT,Trade payment,TXN-2025-002228
424,118,2025/02/17 16:59,44559.72,ZAR,Ballito,Durban,TRANSFER,Sponsorship fee,TXN-2025-000919
425,57,2025/02/17 17:02,2993.97,ZAR,Edenvale,Pretoria,PAYMENT,Construction materials,TXN-2025-002979
426,69,2025/02/17 18:11,42021.61,ZAR,Krugersdorp,Johannesburg,PAYMENT,Utility payment,TXN-2025-000473
427,120,2025/02/18 10:42,38157.46,ZAR,Alexandra,Johannesburg,DEPOSIT,Supplier payment,TXN-2025-002721
428,85,2025/02/18 11:51,26049.82,ZAR,Constantia,Cape Town,DEPOSIT,Personal transfer,TXN-2025-000693
429,84,2025/02/18 12:51,7000,ZAR,Hatfield,Durban,DEPOSIT,Equipment lease,TXN-2025-000650
430,139,2025/02/18 14:32,28382.35,ZAR,Menlyn,Pretoria,PAYMENT,Sponsorship fee,TXN-2025-001653
431,88,2025/02/18 15:21,5950,ZAR,Khayelitsha,Cape Town,TRANSFER,Event payment,TXN-2025-000171
432,4,2025/02/18 16:14,819.52,ZAR,Waterkloof,Pretoria,DEPOSIT,Utility payment,TXN-2025-001761
433,7,2025/02/18 18:11,41660.33,ZAR,Rosebank,Johannesburg,DEPOSIT,Office equipment,TXN-2025-002759
434,49,2025/02/18 18:35,27118.16,ZAR,Krugersdorp,Johannesburg,WITHDRAWAL,Marketing services,TXN-2025-001714
435,178,2025/02/19 08:38,8500,ZAR,Richards Bay,Pretoria,TRANSFER,Training costs,TXN-2025-001320
436,163,2025/02/19 10:23,4730.52,ZAR,Plettenberg Bay,Johannesburg,DEPOSIT,Savings transfer,TXN-2025-001279
437,46,2025/02/19 10:42,13054.09,ZAR,Ivory Park,Johannesburg,WITHDRAWAL,Investment capital,TXN-2025-001860
438,183,2025/02/19 12:39,837.33,ZAR,Chatsworth,Durban,WITHDRAWAL,Accounting services,TXN-2025-001211
439,79,2025/02/19 13:10,681.55,ZAR,Mossel Bay,Cape Town,DEPOSIT,Export proceeds,TXN-2025-002552
440,166,2025/02/19 14:57,5000,ZAR,Umlazi,Durban,DEPOSIT,Medical expenses,TXN-2025-001344
441,174,2025/02/19 16:04,28712.92,ZAR,Umhlanga,Durban,DEPOSIT,Trade payment,TXN-2025-000141
442,80,2025/02/20 08:37,294.72,ZAR,Chatsworth,Durban,PAYMENT,Equipment purchase,TXN-2025-002108
443,21,2025/02/20 09:26,15900,ZAR,Umhlanga,Durban,PAYMENT,Commission payment,TXN-2025-002665
444,102,2025/02/20 10:30,4477.34,ZAR,Polokwane,Durban,WITHDRAWAL,Investment capital,TXN-2025-002335
445,30,2025/02/20 13:44,13423.26,ZAR,Polokwane,Johannesburg,PAYMENT,Sponsorship fee,TXN-2025-001783
446,44,2025/02/20 14:00,148.62,ZAR,Menlyn,Pretoria,DEPOSIT,Accounting services,TXN-2025-002520
447,90,2025/02/20 14:37,47431.86,ZAR,George Central,Durban,PAYMENT,Rental payment,TXN-2025-001743
448,130,2025/02/20 15:03,25500,ZAR,Tembisa,Durban,TRANSFER,Service payment,TXN-2025-000965
449,64,2025/02/20 17:49,8999,ZAR,Umhlanga,Durban,PAYMENT,Marketing services,TXN-2025-001587
450,2,2025/02/20 18:06,18925.64,ZAR,Tsakane,Johannesburg,TRANSFER,Marketing services,TXN-2025-002389
451,99,2025/02/20 18:12,4679.06,ZAR,Constantia,Cape Town,DEPOSIT,Travel expenses,TXN-2025-001110
452,178,2025/02/20 18:25,25999,ZAR,Tembisa,Cape Town,TRANSFER,Loan repayment,TXN-2025-002266
453,170,2025/02/20 19:09,43113.56,ZAR,Durban North,Durban,PAYMENT,Travel expenses,TXN-2025-000072
454,103,2025/02/20 19:55,724.33,ZAR,Brooklyn,Pretoria,WITHDRAWAL,Loan repayment,TXN-2025-001064
455,175,2025/02/21 09:22,8955.16,ZAR,Salt Rock,Durban,DEPOSIT,Professional services,TXN-2025-002691
456,104,2025/02/21 11:11,159.9,ZAR,Edenvale,Durban,TRANSFER,Vehicle purchase,TXN-2025-000105
457,42,2025/02/21 13:38,9129.58,ZAR,George Central,Johannesburg,DEPOSIT,Gift payment,TXN-2025-001362
